date,has_mushroom,photo_count,species_count,temperature_max,temperature_min,temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_max,wind_speed_mean,relative_humidity_mean,soil_temp_mean,soil_moisture_mean,rain_1,rain_3,rain_7,temp_range,seasonal_sin,seasonal_cos
2018-05-30,1,51,0,32.0,22.4,27.4,0.0,0.0,0.0,20.1,12.7,78,27.7,0.354,0.0,1.8000000000000034,41.400000000000006,9.600000000000001,0.5322271388474397,-0.8466016020976267
2018-05-31,1,70,0,32.5,24.0,28.0,1.4,1.4,0.0,21.1,14.3,78,27.8,0.341,1.4,2.8000000000000034,30.5,8.5,0.5175855102531889,-0.8556314858488706
2018-06-01,0,0,0,33.8,24.2,28.7,0.0,0.0,0.0,17.8,11.1,76,28.7,0.325,0.0,1.4000000000000035,25.1,9.599999999999998,0.5027907197793043,-0.8644081744776648
2018-06-02,1,24,7,34.5,24.0,28.9,0.2,0.2,0.0,16.6,12.1,74,29.2,0.312,0.2,1.6000000000000034,20.0,10.5,0.4878471454423119,-0.8729290708206411
2018-06-03,1,39,0,34.2,23.5,28.5,2.0,2.0,0.0,14.8,7.4,76,29.2,0.311,2.0,2.2000000000000037,5.4,10.700000000000003,0.47275920928627757,-0.881191653407483
2018-06-04,1,25,0,33.5,22.9,27.9,0.3,0.3,0.0,14.4,7.2,77,28.9,0.326,0.3,2.5000000000000036,5.3,10.600000000000001,0.4575313760742512,-0.8891934772070711
2018-06-05,0,0,0,34.0,24.5,29.0,0.2,0.2,0.0,15.9,10.3,71,29.7,0.299,0.2,2.5000000000000036,4.1,9.5,0.442168151967072,-0.8969321743510065
2018-06-06,1,36,0,32.8,23.6,28.1,1.2,1.2,0.0,14.1,8.8,79,29.8,0.289,1.2,1.7000000000000037,5.3,9.199999999999996,0.42667408318992467,-0.9044054548343001
2018-06-07,1,2,0,33.5,22.9,28.1,0.8,0.8,0.0,17.3,9.5,75,29.5,0.284,0.8,2.2000000000000037,4.7,10.600000000000001,0.4110537546870351,-0.9116111071930239
2018-06-08,0,0,0,34.1,23.8,28.5,0.2,0.2,0.0,16.5,9.0,70,29.8,0.279,0.2,2.2000000000000037,4.9,10.3,0.3953117887649151,-0.9185469991587165
2018-06-09,1,45,13,32.9,23.3,27.9,0.9,0.9,0.0,17.4,8.7,76,29.4,0.295,0.9,1.900000000000004,5.6,9.599999999999998,0.37945284372454435,-0.925211078289358
2018-06-10,1,61,0,34.0,24.8,28.5,4.0,4.0,0.0,20.0,12.7,74,29.2,0.343,4.0,5.100000000000004,7.6,9.2,0.36348161248290634,-0.9316013725767187
2018-06-11,1,3,0,33.6,25.6,29.1,0.2,0.2,0.0,23.0,16.3,71,29.6,0.329,0.2,5.100000000000004,7.5,8.0,0.3474028211842774,-0.9377159910299093
2018-06-12,0,0,0,34.4,24.9,28.9,0.5,0.5,0.0,18.6,13.7,72,30.0,0.33,0.5,4.700000000000005,7.8,9.5,0.3312212278016865,-0.9435531242349544
2018-06-13,1,33,0,33.2,24.2,28.4,1.8,1.8,0.0,17.6,10.1,75,29.8,0.319,1.8,2.5000000000000044,8.399999999999999,9.000000000000004,0.31494162072895193,-0.9491110448902284
2018-06-14,0,0,0,31.8,23.9,27.7,4.8,4.8,0.0,17.3,8.8,78,29.5,0.31,4.8,7.100000000000004,12.399999999999999,7.900000000000002,0.2985688173637202,-0.9543881083175908
2018-06-15,0,0,0,32.9,23.9,28.3,1.4,1.4,0.0,19.1,11.1,75,29.7,0.31,1.4,8.000000000000004,13.6,9.0,0.28210766268191934,-0.9593827529490743
2018-06-16,1,15,0,32.7,24.7,28.3,0.9,0.9,0.0,26.0,14.0,74,29.7,0.345,0.9,7.100000000000004,13.6,8.000000000000004,0.26556302780405594,-0.9640935007889755
2018-06-17,1,9,3,29.4,24.8,26.5,15.3,15.3,0.0,18.7,13.2,85,28.2,0.385,15.3,17.600000000000005,24.9,4.599999999999998,0.24893980855376655,-0.9685189578512204
2018-06-18,0,0,0,30.1,23.7,25.5,42.2,42.2,0.0,25.0,17.4,90,27.0,0.469,42.2,58.400000000000006,66.9,6.400000000000002,0.23224292400907015,-0.9726578145718654
2018-06-19,0,0,0,24.8,22.1,23.8,47.3,47.3,0.0,20.6,14.9,97,25.1,0.515,47.3,104.80000000000001,113.7,2.6999999999999993,0.21547731504673012,-0.976508846196619
2018-06-20,0,0,0,27.4,23.8,24.9,65.3,65.3,0.0,16.6,11.1,96,25.4,0.513,65.3,154.79999999999998,177.2,3.599999999999998,0.1986479428801711,-0.9800709131432666
2018-06-21,1,40,0,29.0,22.9,25.4,27.1,27.1,0.0,12.0,7.6,91,25.9,0.506,27.1,139.7,199.5,6.100000000000001,0.18175978759137534,-0.9833429613388902
2018-06-22,1,11,1,32.1,22.7,27.4,2.3,2.3,0.0,17.3,12.8,86,27.6,0.483,2.3,94.69999999999999,200.39999999999998,9.400000000000002,0.16481784665719793,-0.9863240225317866
2018-06-23,1,32,9,31.5,23.6,27.6,1.6,1.6,0.0,20.5,15.0,84,27.8,0.463,1.6,31.0,201.10000000000002,7.899999999999999,0.14782713347053048,-0.9890132145779883
2018-06-24,1,19,0,31.3,25.5,28.1,1.5,1.5,0.0,22.1,17.0,83,28.4,0.447,1.5,5.4,187.3,5.800000000000001,0.1307926758567592,-0.9914097417023038
2018-06-25,0,0,0,30.8,25.2,27.5,6.1,6.1,0.0,18.4,13.0,83,28.1,0.455,6.1,9.2,151.20000000000002,5.600000000000001,0.11371951458594969,-0.9935128947338007
2018-06-26,0,0,0,31.4,24.1,27.8,0.1,0.1,0.0,14.0,10.7,81,28.2,0.466,0.1,7.7,104.0,7.299999999999997,0.0966127018812031,-0.9953220513156602
2018-06-27,0,0,0,31.6,24.7,27.9,0.6,0.6,0.0,13.4,9.1,83,28.5,0.444,0.6,6.8,39.300000000000004,6.900000000000002,0.07947729992362097,-0.9968366760893436
2018-06-28,1,56,0,30.8,24.2,27.3,0.7,0.7,0.0,14.4,9.6,86,28.3,0.433,0.7,1.4,12.9,6.600000000000001,0.06231837935432508,-0.998056320853012
2018-06-29,1,42,0,31.9,24.9,28.0,1.3,1.3,0.0,17.4,12.2,82,28.5,0.432,1.3,2.5999999999999996,11.9,7.0,0.045141017773971934,-0.9989806246941579
2018-06-30,1,57,14,32.9,25.5,28.6,0.1,0.1,0.0,18.8,12.7,79,29.0,0.405,0.1,2.1,10.4,7.399999999999999,0.02795029824021032,-0.999609314096404
2018-07-01,0,0,0,32.8,23.7,28.3,0.1,0.1,0.0,15.2,11.0,80,29.0,0.382,0.1,1.5,9.0,9.099999999999998,0.010751307763521931,-0.9999422030204416
2018-07-02,1,9,0,33.0,23.7,28.4,0.1,0.1,0.0,13.6,7.4,78,29.3,0.362,0.1,0.30000000000000004,3.0,9.3,-0.006450864198105151,-0.9999791929590823
2018-07-03,0,0,0,33.2,23.6,27.9,13.0,13.0,0.0,15.5,9.4,80,29.2,0.363,13.0,13.2,15.9,9.600000000000001,-0.02365112724523159,-0.9997202729664083
2018-07-04,0,0,0,26.4,23.0,24.4,44.4,44.4,0.0,16.6,9.2,95,26.3,0.486,44.4,57.5,59.7,3.3999999999999986,-0.04084439154329611,-0.9991655196610109
2018-07-05,0,0,0,30.9,22.3,26.2,2.9,2.9,0.0,12.2,7.1,88,26.8,0.491,2.9,60.3,61.89999999999999,8.599999999999998,-0.05802556932878034,-0.9983150972033183
2018-07-06,1,8,0,31.1,23.3,26.4,11.7,11.7,0.0,15.1,7.2,88,27.3,0.499,11.7,59.0,72.3,7.800000000000001,-0.07518957641475855,-0.9971692572470178
2018-07-07,1,72,25,28.3,22.8,25.4,9.3,9.3,0.0,13.0,5.9,92,26.6,0.502,9.3,23.9,81.5,5.5,-0.09233133369539122,-0.9957283388645872
2018-07-08,1,7,0,27.4,23.0,24.9,14.0,14.0,0.0,10.0,5.5,93,26.0,0.504,14.0,35.0,95.39999999999999,4.399999999999999,-0.10944576864891556,-0.993992768446958
2018-07-09,1,24,0,30.0,22.6,25.3,23.8,23.8,0.0,15.5,5.4,92,26.2,0.505,23.8,47.1,119.1,7.399999999999999,-0.12652781683868314,-0.9919630595773397
2018-07-10,1,7,0,30.4,22.3,26.2,4.0,4.0,0.0,13.6,4.4,88,26.7,0.492,4.0,41.800000000000004,110.1,8.099999999999998,-0.1435724234118113,-0.9896398128792412
2018-07-11,1,17,0,31.4,23.4,27.5,0.2,0.2,0.0,11.8,6.6,83,28.0,0.474,0.2,28.000000000000004,65.89999999999999,8.0,-0.16057454459499376,-0.9870237158387383
2018-07-12,0,0,0,30.3,24.4,26.6,5.3,5.3,0.0,12.9,6.6,89,27.7,0.486,5.3,9.5,68.3,5.900000000000002,-0.177529149187035,-0.984115542601034
2018-07-13,1,103,30,31.1,23.5,26.9,3.3,3.3,0.0,13.3,5.9,87,27.8,0.485,3.3,8.8,59.89999999999999,7.600000000000001,-0.19443122004766197,-0.9809161537413774
2018-07-14,1,43,13,30.6,23.5,26.8,3.9,3.9,0.0,12.6,7.9,89,27.9,0.476,3.9,12.5,54.5,7.100000000000001,-0.2112757555821793,-0.9774264960104055
2018-07-15,1,87,25,31.0,24.2,27.4,5.0,5.0,0.0,12.4,9.1,87,28.0,0.48,5.0,12.2,45.5,6.800000000000001,-0.22805777122151982,-0.9736476020539838
2018-07-16,1,42,0,32.8,23.9,28.1,0.2,0.2,0.0,16.0,9.0,80,28.5,0.464,0.2,9.099999999999998,21.89999999999999,8.899999999999999,-0.2447723008972596,-0.9695805901076308
2018-07-17,1,3,0,33.1,23.1,28.3,0.0,0.0,0.0,15.4,10.3,80,28.7,0.436,0.0,5.2,17.89999999999999,10.0,-0.2614143985111562,-0.965226663665613
2018-07-18,1,32,0,33.1,24.7,28.8,0.0,0.0,0.0,17.2,11.4,80,29.2,0.416,0.0,0.2,17.699999999999992,8.400000000000002,-0.2779791393987801,-0.9605871111248129
2018-07-19,1,32,0,33.7,24.8,29.0,0.0,0.0,0.0,15.8,11.1,79,29.4,0.396,0.0,0.0,12.399999999999991,8.900000000000002,-0.29446162178680124,-0.9556633054034704
2018-07-20,1,15,0,34.1,24.5,29.2,0.1,0.1,0.0,18.8,10.9,77,29.6,0.379,0.1,0.1,9.199999999999992,9.600000000000001,-0.3108569682435036,-0.9504567035349151
2018-07-21,1,28,7,34.5,25.3,29.5,0.0,0.0,0.0,16.4,11.2,76,29.8,0.363,0.0,0.1,5.299999999999993,9.2,-0.3271603271220951,-0.9449688462364056
2018-07-22,0,0,0,35.1,24.8,29.5,0.0,0.0,0.0,17.1,12.1,75,29.9,0.347,0.0,0.1,0.29999999999999294,10.3,-0.34336687399638804,-0.939201357453208
2018-07-23,1,19,0,35.9,24.9,29.9,0.0,0.0,0.0,17.4,11.2,71,30.1,0.332,0.0,0.0,0.0999999999999929,11.0,-0.3594718130884232,-0.9331559438780432
2018-07-24,0,0,0,34.3,25.3,28.7,0.3,0.3,0.0,19.4,8.2,74,29.8,0.319,0.3,0.3,0.3999999999999929,8.999999999999996,-0.3754703786876202,-0.9268343944460494
2018-07-25,0,0,0,33.7,23.1,28.3,0.1,0.1,0.0,9.9,7.1,65,28.8,0.307,0.1,0.4,0.4999999999999929,10.600000000000001,-0.39135783656102596,-0.9202385798054075
2018-07-26,0,0,0,34.6,22.8,28.7,0.0,0.0,0.0,10.9,6.0,66,29.2,0.294,0.0,0.4,0.4999999999999929,11.8,-0.4071294853542516,-0.9133704517637858
2018-07-27,1,11,1,34.3,23.5,28.9,0.0,0.0,0.0,11.4,7.4,65,29.5,0.285,0.0,0.1,0.3999999999999929,10.799999999999997,-0.4227806579826773,-0.9062320427107697
2018-07-28,0,0,0,33.5,23.3,28.8,0.1,0.1,0.0,11.7,7.2,72,30.1,0.28,0.1,0.1,0.4999999999999929,10.2,-0.4383067230125192,-0.898825465016444
2018-07-29,1,1,0,34.4,24.5,29.4,0.0,0.0,0.0,15.6,7.4,73,30.6,0.276,0.0,0.1,0.4999999999999929,9.899999999999999,-0.45370308603134424,-0.8911529104063088
2018-07-30,1,1,0,34.0,25.0,29.0,0.9,0.9,0.0,13.5,8.2,76,30.2,0.275,0.9,1.0,1.3999999999999928,9.0,-0.46896519100763184,-0.8832166493127127
2018-07-31,0,0,0,32.4,23.8,27.1,16.5,16.5,0.0,13.5,7.9,81,29.2,0.34,16.5,17.4,17.599999999999994,8.599999999999998,-0.4840885216389759,-0.8750190302029955
2018-08-01,0,0,0,34.5,22.4,27.7,0.0,0.0,0.0,11.3,7.9,61,28.3,0.335,0.0,17.4,17.499999999999993,12.100000000000001,-0.4990686026885319,-0.8665624788845385
2018-08-02,0,0,0,33.5,21.2,27.5,0.0,0.0,0.0,13.3,7.4,61,28.4,0.313,0.0,16.5,17.499999999999993,12.3,-0.5139010013093104,-0.8578494977869301
2018-08-03,0,0,0,33.7,21.4,28.0,0.0,0.0,0.0,19.1,9.3,65,28.9,0.299,0.0,0.0,17.499999999999993,12.300000000000004,-0.5285813283559292,-0.8488826652214553
2018-08-04,1,1,1,30.6,23.3,26.1,12.0,12.0,0.0,20.4,10.2,86,28.1,0.338,12.0,12.0,29.399999999999995,7.300000000000001,-0.5431052396834317,-0.8396646346181327
2018-08-05,1,1,0,32.4,23.0,27.4,0.2,0.2,0.0,20.1,9.5,82,28.3,0.356,0.2,12.2,29.599999999999994,9.399999999999999,-0.5574684374327892,-0.8301981337405212
2018-08-06,0,0,0,30.6,24.8,27.3,8.1,8.1,0.0,16.1,10.1,85,28.3,0.373,8.1,20.299999999999997,36.79999999999999,5.800000000000001,-0.5716666713027052,-0.8204859638785327
2018-08-07,0,0,0,30.6,23.7,26.7,3.6,3.6,0.0,16.9,7.4,86,28.1,0.419,3.6,11.899999999999999,23.89999999999999,6.900000000000002,-0.5856957398073508,-0.8105309990194823
2018-08-08,0,0,0,33.3,24.3,28.1,0.7,0.7,0.0,16.8,8.9,79,28.8,0.392,0.7,12.4,24.59999999999999,8.999999999999996,-0.5995514915196489,-0.8003361849976323
2018-08-09,0,0,0,31.6,24.0,27.1,4.5,4.5,0.0,13.0,7.9,86,28.4,0.388,4.5,8.8,29.09999999999999,7.600000000000001,-0.6132298262997502,-0.7899045386224707
2018-08-10,0,0,0,28.0,23.9,25.8,12.8,12.8,0.0,14.0,7.9,93,27.5,0.441,12.8,18.0,41.89999999999999,4.100000000000001,-0.6267266965083301,-0.7792391467859886
2018-08-11,0,0,0,31.0,23.6,26.2,6.1,6.1,0.0,16.7,7.0,89,27.5,0.445,6.1,23.400000000000002,35.99999999999999,7.399999999999999,-0.6400381082043503,-0.7683431655492202
2018-08-12,0,0,0,32.1,24.1,27.8,2.7,2.7,0.0,16.3,9.1,81,27.7,0.439,2.7,21.6,38.499999999999986,8.0,-0.65316012232693,-0.7572198192083127
2018-08-13,0,0,0,32.9,24.0,28.3,0.0,0.0,0.0,20.3,12.8,79,28.6,0.4,0.0,8.8,30.399999999999995,8.899999999999999,-0.6660888558609771,-0.7458723993404063
2018-08-14,0,0,0,33.0,23.3,28.2,0.3,0.3,0.0,18.0,12.4,78,28.8,0.369,0.3,3.0000000000000018,27.099999999999994,9.7,-0.6788204829862357,-0.734304263829602
2018-08-15,1,3,0,31.5,24.6,27.3,3.8,3.8,0.0,15.1,9.5,85,28.6,0.36,3.8,4.100000000000001,30.199999999999992,6.899999999999999,-0.6913512362094071,-0.722518835873311
2018-08-16,0,0,0,33.5,24.7,28.2,1.5,1.5,0.0,14.4,8.9,83,29.2,0.351,1.5,5.600000000000001,27.199999999999992,8.8,-0.7036774074790128,-0.7105196029692745
2018-08-17,0,0,0,33.6,24.5,28.9,1.0,1.0,0.0,16.1,9.8,78,29.8,0.337,1.0,6.300000000000002,15.399999999999991,9.100000000000001,-0.7157953492826641,-0.6983101158835585
2018-08-18,0,0,0,33.6,25.3,28.8,1.8,1.8,0.0,18.2,10.2,80,30.1,0.319,1.8,4.300000000000002,11.099999999999993,8.3,-0.7277014757264236,-0.6858939875998223
2018-08-19,0,0,0,35.1,25.5,29.6,1.1,1.1,0.0,17.8,13.5,74,30.6,0.302,1.1,3.900000000000002,9.499999999999991,9.600000000000001,-0.739392263595924,-0.673274892250183
2018-08-20,0,0,0,33.8,26.4,29.7,0.3,0.3,0.0,16.6,12.6,71,30.9,0.288,0.3,3.200000000000002,9.799999999999994,7.399999999999999,-0.7508642533989489,-0.6604565640279754
2018-08-21,0,0,0,37.3,26.2,30.3,1.3,1.3,0.0,15.9,9.7,70,31.6,0.283,1.3,2.700000000000002,10.799999999999994,11.099999999999998,-0.7621140503891487,-0.6474427960827475
2018-08-22,0,0,0,35.1,25.5,29.7,0.6,0.6,0.0,19.3,8.3,71,31.1,0.301,0.6,2.200000000000002,7.599999999999993,9.600000000000001,-0.7731383255706026,-0.6342374393978054
2018-08-23,0,0,0,34.8,24.8,29.7,0.3,0.3,0.0,13.0,7.8,70,31.3,0.298,0.3,2.200000000000002,6.399999999999993,9.999999999999996,-0.7839338166829201,-0.620844401650647
2018-08-24,0,0,0,36.2,24.6,29.8,0.0,0.0,0.0,20.7,9.2,67,31.6,0.288,0.0,0.9000000000000017,5.399999999999993,11.600000000000001,-0.7944973291665992,-0.6072676460566135
2018-08-25,0,0,0,34.6,25.1,29.6,0.2,0.2,0.0,18.3,9.2,71,31.6,0.282,0.2,0.5000000000000018,3.799999999999993,9.5,-0.8048257371083452,-0.593511190196115
2018-08-26,0,0,0,34.3,25.2,29.2,0.9,0.9,0.0,18.6,8.9,75,31.3,0.283,0.9,1.1000000000000019,3.5999999999999934,9.099999999999998,-0.8149159841660791,-0.5795791048257612
2018-08-27,0,0,0,33.3,25.5,28.5,2.4,2.4,0.0,16.3,9.7,79,30.4,0.293,2.4,3.5000000000000018,5.699999999999992,7.799999999999997,-0.8247650844733614,-0.5654755126737576
2018-08-28,0,0,0,31.6,23.7,27.0,2.2,2.2,0.0,15.3,10.8,84,29.2,0.306,2.2,5.500000000000002,6.5999999999999925,7.900000000000002,-0.8343701235229537,-0.5512045872199277
2018-08-29,0,0,0,31.6,24.3,27.1,5.5,5.5,0.0,16.0,7.3,83,28.9,0.343,5.5,10.100000000000001,11.499999999999993,7.300000000000001,-0.8437282590292712,-0.5367705514607104
2018-08-30,0,0,0,32.4,23.9,27.1,2.7,2.7,0.0,15.6,7.8,83,28.7,0.339,2.7,10.400000000000002,13.899999999999993,8.5,-0.8528367217694593,-0.522177676659508
2018-08-31,0,0,0,33.2,24.2,27.8,2.0,2.0,0.0,13.0,7.0,81,29.7,0.316,2.0,10.200000000000003,15.899999999999993,9.000000000000004,-0.8616928164028521,-0.5074302810827519
2018-09-01,0,0,0,30.4,23.5,26.4,9.9,9.9,0.0,14.4,9.5,86,28.3,0.377,9.9,14.600000000000001,25.599999999999994,6.899999999999999,-0.8702939222685674,-0.49253272872205434
2018-09-02,0,0,0,29.1,24.0,25.5,13.2,13.2,0.0,13.8,7.6,92,27.5,0.461,13.2,25.1,37.89999999999999,5.100000000000001,-0.8786374941610001,-0.4774894280028391
2018-09-03,0,0,0,25.9,23.6,24.4,24.9,24.9,0.0,14.0,9.5,97,26.1,0.486,24.9,48.0,60.39999999999999,2.299999999999997,-0.886721063082993,-0.46230483047981086
2018-09-04,0,0,0,26.7,23.6,24.9,8.2,8.2,0.0,15.2,10.4,95,26.0,0.48,8.2,46.3,66.39999999999999,3.099999999999998,-0.8945422369764496,-0.4469834295196741
2018-09-05,0,0,0,30.0,23.4,26.1,11.2,11.2,0.0,9.7,6.3,90,26.9,0.48,11.2,44.3,72.1,6.600000000000001,-0.9020987014301837,-0.43152975897147144
2018-09-06,0,0,0,29.5,23.5,26.2,6.2,6.2,0.0,12.5,5.7,90,27.2,0.466,6.2,25.599999999999998,75.59999999999998,6.0,-0.9093882203647925,-0.4159483918249421
2018-09-07,0,0,0,30.9,23.4,26.4,1.7,1.7,0.0,15.7,7.8,87,27.6,0.464,1.7,19.099999999999998,75.29999999999998,7.5,-0.9164086366943458,-0.4002439388573056
2018-09-08,0,0,0,30.6,23.8,26.0,22.0,22.0,0.0,11.0,6.0,90,27.3,0.484,22.0,29.9,87.39999999999998,6.800000000000001,-0.9231578729647039,-0.38442104726885545
2018-09-09,0,0,0,29.5,22.6,25.5,10.9,10.9,0.0,10.6,5.3,90,27.1,0.481,10.9,34.6,85.1,6.899999999999999,-0.9296339319682695,-0.3684843993077793
2018-09-10,0,0,0,25.6,22.7,23.9,16.1,16.1,0.0,11.2,7.3,96,25.5,0.491,16.1,49.0,76.29999999999998,2.900000000000002,-0.9358348973349941,-0.35243871088460327
2018-09-11,1,28,0,25.7,22.2,23.5,81.4,81.4,0.0,14.2,8.2,97,24.8,0.512,81.4,108.4,149.5,3.5,-0.9417589340994617,-0.3362887301766828
2018-09-12,1,13,0,26.5,22.5,24.0,19.4,19.4,0.0,14.6,10.6,96,25.0,0.508,19.4,116.9,157.7,4.0,-0.9474042892438845,-0.32003923622313857
2018-09-13,1,4,0,27.6,23.3,24.8,15.3,15.3,0.0,17.6,12.9,95,25.5,0.505,15.3,116.10000000000001,166.79999999999998,4.300000000000001,-0.9527692922168511,-0.3036950375106588
2018-09-14,1,20,0,25.6,23.3,24.1,26.2,26.2,0.0,17.8,12.4,98,24.9,0.511,26.2,60.9,191.3,2.3000000000000007,-0.9578523554276669,-0.28726097055059635
2018-09-15,1,84,27,30.3,23.1,25.8,10.9,10.9,0.0,14.5,9.4,91,26.3,0.498,10.9,52.4,180.20000000000002,7.199999999999999,-0.9626519747161487,-0.2707418984477642
2018-09-16,1,35,5,31.5,23.4,27.0,0.4,0.4,0.0,7.4,4.2,87,27.4,0.479,0.4,37.49999999999999,169.7,8.100000000000001,-0.9671667297977312,-0.2541427094613622
2018-09-17,1,2,0,31.2,23.8,27.5,1.5,1.5,0.0,8.7,5.8,84,28.0,0.469,1.5,12.8,155.09999999999997,7.399999999999999,-0.97139528468375,-0.23746831555846842
2018-09-18,1,41,0,30.1,23.8,26.2,7.6,7.6,0.0,10.2,6.2,88,27.7,0.477,7.6,9.5,81.29999999999998,6.300000000000001,-0.9753363880767837,-0.22072365096050223
2018-09-19,1,14,0,31.4,24.0,27.3,0.0,0.0,0.0,10.2,6.7,84,28.4,0.446,0.0,9.1,61.899999999999984,7.399999999999999,-0.9789888737409319,-0.20391367068311472
2018-09-20,0,0,0,29.7,23.6,25.9,8.3,8.3,0.0,15.9,9.1,92,27.1,0.463,8.3,15.9,54.899999999999984,6.099999999999998,-0.9823516608469237,-0.1870433490699166
2018-09-21,1,46,0,28.8,24.5,25.9,28.3,28.3,0.0,18.9,10.9,94,26.8,0.502,28.3,36.6,56.999999999999986,4.300000000000001,-0.9854237542919524,-0.17011767832049055
2018-09-22,1,31,14,27.7,23.2,24.9,34.9,34.9,0.0,18.2,9.9,94,26.2,0.507,34.9,71.5,80.99999999999999,4.5,-0.9882042449941422,-0.15314166701312007
2018-09-23,1,69,17,27.5,20.5,24.1,4.8,4.8,0.0,12.0,6.6,85,25.7,0.496,4.8,68.0,85.39999999999998,7.0,-0.9906923101615609,-0.13612033862266704
2018-09-24,0,0,0,28.3,20.1,24.5,2.6,2.6,0.0,10.0,6.2,85,25.9,0.477,2.6,42.3,86.49999999999999,8.2,-0.9928872135356962,-0.11905873003404988
2018-09-25,1,24,0,29.7,22.2,25.2,6.0,6.0,0.0,13.4,7.9,92,26.1,0.486,6.0,13.4,84.89999999999999,7.5,-0.994788305609327,-0.10196189005174576
2018-09-26,1,4,0,30.4,22.9,25.6,11.0,11.0,0.0,11.5,6.0,89,26.7,0.494,11.0,19.6,95.89999999999999,7.5,-0.9963950238187231,-0.08483487790576538
2018-09-27,1,1,0,24.7,20.7,22.4,7.7,7.7,0.0,15.3,9.9,90,24.6,0.499,7.7,24.7,95.29999999999998,4.0,-0.9977068927101168,-0.06768276175455162
2018-09-28,1,3,0,26.7,20.0,22.8,16.0,16.0,0.0,9.7,6.2,93,24.3,0.499,16.0,34.7,82.99999999999997,6.699999999999999,-0.9987235240803972,-0.05051061718522288
2018-09-29,1,27,9,25.0,22.0,23.1,32.6,32.6,0.0,11.9,9.0,96,24.3,0.51,32.6,56.3,80.69999999999999,3.0,-0.9994446170919858,-0.033323525711631344
2018-09-30,1,58,20,26.8,22.3,23.6,9.9,9.9,0.0,13.7,8.3,95,24.4,0.503,9.9,58.49999999999999,85.8,4.5,-0.9998699583618592,-0.016126573270657762
2018-10-01,1,9,0,27.0,22.4,23.8,24.8,24.8,0.0,13.2,8.5,95,24.7,0.505,24.8,67.30000000000001,107.99999999999999,4.600000000000001,-0.9999994220246925,0.001075151282798226
2018-10-02,0,0,0,29.4,22.2,25.4,3.6,3.6,0.0,11.5,8.3,91,25.7,0.493,3.6,38.3,105.59999999999998,7.199999999999999,-0.999832969770105,0.018276557681691223
2018-10-03,1,65,0,29.2,23.5,25.9,3.7,3.7,0.0,8.7,6.2,93,26.3,0.491,3.7,32.099999999999994,98.29999999999998,5.699999999999999,-0.9993706508539969,0.035472555753125565
2018-10-04,0,0,0,29.7,22.8,26.1,5.1,5.1,0.0,10.6,6.3,90,26.6,0.489,5.1,12.399999999999993,95.7,6.899999999999999,-0.9986126020839734,0.052658056924614005
2018-10-05,1,22,0,29.5,23.5,26.1,2.2,2.2,0.0,14.6,9.8,89,26.6,0.483,2.2,10.999999999999993,81.89999999999998,6.0,-0.9975590477788613,0.0698279757298709
2018-10-06,1,39,16,30.5,23.6,26.0,3.8,3.8,0.0,16.6,10.6,87,26.8,0.482,3.8,11.099999999999993,53.09999999999999,6.899999999999999,-0.9962102997023297,0.08697723131368611
2018-10-07,1,22,0,29.5,23.7,25.4,8.4,8.4,0.0,20.4,13.6,90,26.5,0.496,8.4,14.399999999999993,51.599999999999994,5.800000000000001,-0.9945667569706337,0.1041007489354256
2018-10-08,0,0,0,29.0,23.2,25.3,5.0,5.0,0.0,18.3,13.0,89,26.1,0.491,5.0,17.199999999999992,31.799999999999986,5.800000000000001,-0.9926289059345095,0.12119346147073601
2018-10-09,1,16,0,28.6,22.4,25.0,16.9,16.9,0.0,19.9,11.4,92,26.1,0.501,16.9,30.29999999999999,45.09999999999998,6.200000000000003,-0.9903973200352558,0.1382503109109819
2018-10-10,1,30,0,27.2,19.2,23.5,0.8,0.8,0.0,16.1,10.8,82,25.3,0.493,0.8,22.699999999999992,42.19999999999999,8.0,-0.9878726596350429,0.1552662498599956
2018-10-11,0,0,0,25.9,17.3,20.9,0.0,0.0,0.0,16.2,10.5,71,23.1,0.472,0.0,17.69999999999999,37.09999999999999,8.599999999999998,-0.9850556718215013,0.172236243027682
2018-10-12,1,1,0,26.5,16.7,21.6,0.0,0.0,0.0,14.8,10.3,78,23.0,0.457,0.0,0.7999999999999894,34.899999999999984,9.8,-0.981947190186646,0.18915526872004093
2018-10-13,1,23,11,29.3,20.8,25.3,0.1,0.1,0.0,25.5,15.5,83,24.9,0.446,0.1,0.09999999999998935,31.199999999999985,8.5,-0.9785481345802031,0.2060183203251708
2018-10-14,1,27,0,30.7,24.0,26.8,0.1,0.1,0.0,19.2,14.3,80,26.4,0.434,0.1,0.19999999999998935,22.899999999999984,6.699999999999999,-0.9748595108374125,0.22282040779479959
2018-10-15,0,0,0,24.7,10.8,18.3,19.1,19.1,0.0,25.7,15.8,94,22.3,0.477,19.1,19.29999999999999,36.999999999999986,13.899999999999999,-0.9708824104813836,0.23955655912092708
2018-10-16,0,0,0,16.8,13.8,15.2,2.3,2.3,0.0,18.6,16.5,91,18.3,0.496,2.3,21.49999999999999,22.399999999999988,3.0,-0.9666180104000972,0.2562218218071163
2018-10-17,1,4,0,19.5,14.5,16.2,3.6,3.6,0.0,18.3,15.3,87,18.1,0.489,3.6,24.99999999999999,25.199999999999985,5.0,-0.9620675724981452,0.27281126433401914
